"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"ORD-314","09/07/2024","09/08/2024","Standard Class","CUST-314","Customer 314","Consumer","United States","City314","State314","10314","West","Furniture","Tables","956869243","3","0.2","129359485329701536.05"
"ORD-315","03/08/2024","03/10/2024","Standard Class","CUST-315","Customer 315","Consumer","United States","City315","State315","10315","East","Office Supplies","Paper","922755192","2","0.5","86321322611164499.20"
"ORD-316","07/25/2025","07/27/2025","Standard Class","CUST-316","Customer 316","Consumer","United States","City316","State316","10316","Central","Technology","Copiers","461361104","1","0.5","96599213745489911.6"
"ORD-317","05/30/2025","06/03/2025","Standard Class","CUST-317","Customer 317","Consumer","United States","City317","State317","10317","East","Office Supplies","Art","587504972","2","0.1","185670126439031660.4"
"ORD-318","09/25/2024","09/29/2024","Standard Class","CUST-318","Customer 318","Consumer","United States","City318","State318","10318","East","Furniture","Furnishings","1817018947","8","0.1","99485921520609151.75"
"ORD-319","06/01/2024","06/05/2024","Standard Class","CUST-319","Customer 319","Consumer","United States","City319","State319","10319","Central","Office Supplies","Binders","548839129","4","0.2","94157028073271023.65"
"ORD-320","01/02/2025","01/05/2025","Standard Class","CUST-320","Customer 320","Consumer","United States","City320","State320","10320","Central","Office Supplies","Envelopes","990319093","5","0","73290930646873904.9"
"ORD-321","01/03/2025","01/06/2025","Standard Class","CUST-321","Customer 321","Consumer","United States","City321","State321","10321","Central","Office Supplies","Envelopes","603219739","4","0","121780307561279962.1"
"ORD-322","09/15/2025","09/19/2025","Standard Class","CUST-322","Customer 322","Consumer","United States","City322","State322","10322","Central","Technology","Machines","1413472597","8","0.1","202746867141216795.4"
"ORD-323","05/10/2025","05/16/2025","Standard Class","CUST-323","Customer 323","Consumer","United States","City323","State323","10323","West","Technology","Copiers","1956418558","7","0.3","562420667924888951.90"
"ORD-324","11/15/2025","11/19/2025","Standard Class","CUST-324","Customer 324","Consumer","United States","City324","State324","10324","East","Office Supplies","Binders","1526124798","3","0.5","420123191202391524.70"
"ORD-325","03/15/2024","03/21/2024","Standard Class","CUST-325","Customer 325","Consumer","United States","City325","State325","10325","West","Office Supplies","Binders","834866097","6","0.1","119890774252958751.65"
"ORD-326","03/24/2025","03/29/2025","Standard Class","CUST-326","Customer 326","Consumer","United States","City326","State326","10326","East","Technology","Machines","49648332","4","0.5","7872320783827351.00"
"ORD-327","12/17/2024","12/20/2024","Standard Class","CUST-327","Customer 327","Consumer","United States","City327","State327","10327","East","Office Supplies","Storage","809839417","3","0.2","2088662711720453.25"
"ORD-328","03/19/2024","03/21/2024","Standard Class","CUST-328","Customer 328","Consumer","United States","City328","State328","10328","South","Furniture","Tables","2009763046","7","0","26728278082955855.6"
"ORD-329","11/04/2024","11/05/2024","Standard Class","CUST-329","Customer 329","Consumer","United States","City329","State329","10329","Central","Office Supplies","Storage","1517277521","1","0.3","129960643819278204.55"
"ORD-330","05/13/2024","05/19/2024","Standard Class","CUST-330","Customer 330","Consumer","United States","City330","State330","10330","West","Furniture","Tables","480991813","3","0.4","25360770412154684.05"
"ORD-331","03/05/2025","03/07/2025","Standard Class","CUST-331","Customer 331","Consumer","United States","City331","State331","10331","East","Furniture","Chairs","52719555","9","0.2","9042694976828305.75"
"ORD-332","01/16/2024","01/17/2024","Standard Class","CUST-332","Customer 332","Consumer","United States","City332","State332","10332","East","Office Supplies","Envelopes","1726667753","5","0.2","164893566493150900.85"
"ORD-333","08/18/2024","08/19/2024","Standard Class","CUST-333","Customer 333","Consumer","United States","City333","State333","10333","Central","Furniture","Furnishings","759778661","8","0.2","210907875635811673.1"
"ORD-334","05/07/2024","05/10/2024","Standard Class","CUST-334","Customer 334","Consumer","United States","City334","State334","10334","South","Technology","Machines","691280672","8","0.4","71293549564128345.60"
"ORD-335","11/18/2024","11/23/2024","Standard Class","CUST-335","Customer 335","Consumer","United States","City335","State335","10335","Central","Office Supplies","Envelopes","855113852","3","0.3","9907890290828900.8"
"ORD-336","12/29/2024","01/01/2025","Standard Class","CUST-336","Customer 336","Consumer","United States","City336","State336","10336","West","Office Supplies","Paper","1240272850","9","0.1","110301033869721362.50"
"ORD-337","02/17/2024","02/21/2024","Standard Class","CUST-337","Customer 337","Consumer","United States","City337","State337","10337","East","Office Supplies","Paper","1954730345","5","0.3","436348316963330152.75"
"ORD-338","04/02/2025","04/05/2025","Standard Class","CUST-338","Customer 338","Consumer","United States","City338","State338","10338","South","Technology","Machines","2025944302","1","0.5","20450003341046070"
"ORD-339","11/21/2025","11/26/2025","Standard Class","CUST-339","Customer 339","Consumer","United States","City339","State339","10339","West","Office Supplies","Paper","76410683","8","0","22725970771998719.2"
"ORD-340","04/22/2024","04/23/2024","Standard Class","CUST-340","Customer 340","Consumer","United States","City340","State340","10340","Central","Furniture","Furnishings","1087604376","2","0.3","19975860832173033.60"
"ORD-341","01/27/2024","01/28/2024","Standard Class","CUST-341","Customer 341","Consumer","United States","City341","State341","10341","South","Office Supplies","Paper","495306205","7","0.5","24325671509379900"
"ORD-342","05/25/2024","05/29/2024","Standard Class","CUST-342","Customer 342","Consumer","United States","City342","State342","10342","West","Technology","Phones","1068847844","9","0.1","223828913512179033.00"
"ORD-343","08/07/2025","08/09/2025","Standard Class","CUST-343","Customer 343","Consumer","United States","City343","State343","10343","South","Technology","Accessories","1880213733","4","0.5","407551212091852737.7"
"ORD-344","06/04/2024","06/08/2024","Standard Class","CUST-344","Customer 344","Consumer","United States","City344","State344","10344","South","Furniture","Furnishings","1497177952","3","0.5","403248681007452538.8"
"ORD-345","02/10/2024","02/12/2024","Standard Class","CUST-345","Customer 345","Consumer","United States","City345","State345","10345","Central","Furniture","Chairs","30687550","4","0.5","7255761102875955.0"
"ORD-346","02/16/2025","02/22/2025","Standard Class","CUST-346","Customer 346","Consumer","United States","City346","State346","10346","West","Furniture","Chairs","1596577525","2","0.3","102067960712341921.25"
"ORD-347","04/12/2025","04/17/2025","Standard Class","CUST-347","Customer 347","Consumer","United States","City347","State347","10347","South","Furniture","Bookcases","115538948","2","0.3","2445743881490475.40"
"ORD-348","08/03/2025","08/07/2025","Standard Class","CUST-348","Customer 348","Consumer","United States","City348","State348","10348","South","Office Supplies","Binders","554288865","2","0.1","122309814931366841.75"
"ORD-349","09/01/2024","09/06/2024","Standard Class","CUST-349","Customer 349","Consumer","United States","City349","State349","10349","Central","Office Supplies","Binders","394099258","2","0","35079449416050141.2"
"ORD-350","07/16/2025","07/22/2025","Standard Class","CUST-350","Customer 350","Consumer","United States","City350","State350","10350","Central","Office Supplies","Art","2097671048","3","0","208570103742681749.20"
"ORD-351","05/30/2024","06/02/2024","Standard Class","CUST-351","Customer 351","Consumer","United States","City351","State351","10351","East","Office Supplies","Envelopes","36467355","5","0.1","5580212212796252.0"
"ORD-352","02/22/2025","02/25/2025","Standard Class","CUST-352","Customer 352","Consumer","United States","City352","State352","10352","West","Technology","Copiers","822359974","5","0.4","247498389015474517.6"
"ORD-353","12/06/2024","12/11/2024","Standard Class","CUST-353","Customer 353","Consumer","United States","City353","State353","10353","East","Technology","Copiers","1687492088","6","0.4","514305338345494286.4"
"ORD-354","05/12/2024","05/17/2024","Standard Class","CUST-354","Customer 354","Consumer","United States","City354","State354","10354","South","Office Supplies","Envelopes","784617488","7","0.4","244886084427321540.00"
"ORD-355","03/22/2024","03/26/2024","Standard Class","CUST-355","Customer 355","Consumer","United States","City355","State355","10355","East","Furniture","Chairs","480383333","1","0","7510302483707840.65"
"ORD-356","07/16/2025","07/21/2025","Standard Class","CUST-356","Customer 356","Consumer","United States","City356","State356","10356","West","Office Supplies","Storage","108434135","2","0","3129585520485697.75"
"ORD-357","11/01/2025","11/06/2025","Standard Class","CUST-357","Customer 357","Consumer","United States","City357","State357","10357","West","Technology","Phones","1037595983","2","0.1","61051557091966265.55"
"ORD-358","06/20/2024","06/24/2024","Standard Class","CUST-358","Customer 358","Consumer","United States","City358","State358","10358","West","Office Supplies","Art","735510131","7","0.5","165416568157253952.35"
"ORD-359","06/22/2025","06/23/2025","Standard Class","CUST-359","Customer 359","Consumer","United States","City359","State359","10359","Central","Office Supplies","Storage","1799987066","6","0.5","545899833208234447.10"
"ORD-360","09/25/2024","09/30/2024","Standard Class","CUST-360","Customer 360","Consumer","United States","City360","State360","10360","East","Technology","Copiers","1672834105","3","0.2","422465908870309124.25"
"ORD-361","11/26/2025","11/27/2025","Standard Class","CUST-361","Customer 361","Consumer","United States","City361","State361","10361","East","Furniture","Chairs","132454352","1","0.3","10892200949054974.00"
"ORD-362","12/01/2024","12/04/2024","Standard Class","CUST-362","Customer 362","Consumer","United States","City362","State362","10362","Central","Technology","Machines","1425694042","8","0.3","335658567762423942.2"
"ORD-363","05/28/2024","05/31/2024","Standard Class","CUST-363","Customer 363","Consumer","United States","City363","State363","10363","South","Technology","Copiers","969003412","6","0","81526986999464825.00"
"ORD-364","10/17/2024","10/18/2024","Standard Class","CUST-364","Customer 364","Consumer","United States","City364","State364","10364","West","Technology","Accessories","1397799918","7","0.1","413683334999128979.90"
"ORD-365","08/21/2025","08/25/2025","Standard Class","CUST-365","Customer 365","Consumer","United States","City365","State365","10365","South","Office Supplies","Binders","2079543320","9","0.2","335010661447344302.00"
"ORD-366","04/19/2025","04/21/2025","Standard Class","CUST-366","Customer 366","Consumer","United States","City366","State366","10366","West","Office Supplies","Storage","1251867093","4","0.4","186605395306870508.45"
"ORD-367","03/28/2025","04/01/2025","Standard Class","CUST-367","Customer 367","Consumer","United States","City367","State367","10367","West","Office Supplies","Paper","536741225","4","0.4","118050257381759137.5"
"ORD-368","11/27/2024","12/01/2024","Standard Class","CUST-368","Customer 368","Consumer","United States","City368","State368","10368","West","Technology","Copiers","602729989","7","0.2","178545206073898329.3"
"ORD-369","03/14/2024","03/19/2024","Standard Class","CUST-369","Customer 369","Consumer","United States","City369","State369","10369","Central","Office Supplies","Art","355638369","3","0.4","1222749065384830.55"
"ORD-370","08/18/2024","08/22/2024","Standard Class","CUST-370","Customer 370","Consumer","United States","City370","State370","10370","West","Office Supplies","Art","1949399303","8","0.4","199544752111214159.25"
"ORD-371","04/21/2024","04/24/2024","Standard Class","CUST-371","Customer 371","Consumer","United States","City371","State371","10371","Central","Office Supplies","Storage","572364035","4","0.5","32246509060583357.0"
"ORD-372","02/24/2025","03/02/2025","Standard Class","CUST-372","Customer 372","Consumer","United States","City372","State372","10372","West","Office Supplies","Paper","34834082","5","0.1","7013771140168218"
"ORD-373","12/02/2024","12/08/2024","Standard Class","CUST-373","Customer 373","Consumer","United States","City373","State373","10373","East","Technology","Copiers","1545954914","2","0.5","450510307021971990.2"
"ORD-374","05/21/2025","05/22/2025","Standard Class","CUST-374","Customer 374","Consumer","United States","City374","State374","10374","West","Office Supplies","Envelopes","731826819","7","0.5","29817836850107927.65"
"ORD-375","08/12/2024","08/14/2024","Standard Class","CUST-375","Customer 375","Consumer","United States","City375","State375","10375","West","Furniture","Chairs","523212659","4","0.3","67142391099993594.7"
"ORD-376","09/02/2025","09/06/2025","Standard Class","CUST-376","Customer 376","Consumer","United States","City376","State376","10376","South","Office Supplies","Storage","685785095","7","0.1","183231010729454763.75"
"ORD-377","05/10/2025","05/14/2025","Standard Class","CUST-377","Customer 377","Consumer","United States","City377","State377","10377","South","Technology","Phones","958648341","2","0","148524941727685263.3"
"ORD-378","08/11/2024","08/14/2024","Standard Class","CUST-378","Customer 378","Consumer","United States","City378","State378","10378","South","Technology","Copiers","705624679","7","0.1","36037647976301350.15"
"ORD-379","01/08/2025","01/13/2025","Standard Class","CUST-379","Customer 379","Consumer","United States","City379","State379","10379","South","Furniture","Furnishings","1703688627","4","0.5","464300981188963857.55"
"ORD-380","09/04/2024","09/10/2024","Standard Class","CUST-380","Customer 380","Consumer","United States","City380","State380","10380","South","Technology","Phones","1222930158","7","0","269195325865024473.30"
"ORD-381","08/07/2024","08/13/2024","Standard Class","CUST-381","Customer 381","Consumer","United States","City381","State381","10381","East","Furniture","Chairs","2120778026","1","0.5","327071847961059097.4"
"ORD-382","01/24/2024","01/28/2024","Standard Class","CUST-382","Customer 382","Consumer","United States","City382","State382","10382","South","Technology","Accessories","1453999281","8","0","357270021400924200.45"
"ORD-383","04/11/2024","04/15/2024","Standard Class","CUST-383","Customer 383","Consumer","United States","City383","State383","10383","South","Furniture","Tables","648586347","2","0.2","197164892878218741.7"
"ORD-384","03/02/2024","03/04/2024","Standard Class","CUST-384","Customer 384","Consumer","United States","City384","State384","10384","Central","Technology","Accessories","1975988483","1","0.2","362220169904698673"
"ORD-385","05/17/2024","05/21/2024","Standard Class","CUST-385","Customer 385","Consumer","United States","City385","State385","10385","Central","Technology","Copiers","1344789998","4","0","308220740529732625.0"
"ORD-386","02/29/2024","03/03/2024","Standard Class","CUST-386","Customer 386","Consumer","United States","City386","State386","10386","Central","Technology","Phones","159445618","7","0.1","35409843829708203.70"
"ORD-387","08/06/2024","08/09/2024","Standard Class","CUST-387","Customer 387","Consumer","United States","City387","State387","10387","South","Office Supplies","Storage","1927261467","9","0.3","220774534414600301.25"
"ORD-388","09/27/2025","10/02/2025","Standard Class","CUST-388","Customer 388","Consumer","United States","City388","State388","10388","South","Technology","Copiers","1886630611","2","0","574999975133805532.85"
"ORD-389","03/06/2024","03/07/2024","Standard Class","CUST-389","Customer 389","Consumer","United States","City389","State389","10389","Central","Furniture","Chairs","1222498917","1","0.5","192283668028127951.95"
"ORD-390","12/07/2024","12/11/2024","Standard Class","CUST-390","Customer 390","Consumer","United States","City390","State390","10390","Central","Furniture","Bookcases","643750872","2","0","31790292951587156.40"
"ORD-391","12/29/2024","01/04/2025","Standard Class","CUST-391","Customer 391","Consumer","United States","City391","State391","10391","West","Furniture","Tables","669581389","7","0.4","151544723533817994.7"
"ORD-392","10/07/2024","10/10/2024","Standard Class","CUST-392","Customer 392","Consumer","United States","City392","State392","10392","West","Office Supplies","Paper","1888223538","9","0.5","583642561169111296.6"
"ORD-393","03/12/2024","03/13/2024","Standard Class","CUST-393","Customer 393","Consumer","United States","City393","State393","10393","West","Office Supplies","Envelopes","1069926753","8","0.5","266320904066083917.1"
"ORD-394","04/04/2024","04/08/2024","Standard Class","CUST-394","Customer 394","Consumer","United States","City394","State394","10394","West","Technology","Copiers","1441969307","2","0.1","138002259901203387.45"
"ORD-395","03/18/2025","03/19/2025","Standard Class","CUST-395","Customer 395","Consumer","United States","City395","State395","10395","South","Furniture","Chairs","1618370294","6","0.5","478403002763280053.0"
"ORD-396","04/19/2025","04/20/2025","Standard Class","CUST-396","Customer 396","Consumer","United States","City396","State396","10396","West","Office Supplies","Envelopes","710344754","9","0.5","193132284895062184.4"
"ORD-397","08/08/2024","08/12/2024","Standard Class","CUST-397","Customer 397","Consumer","United States","City397","State397","10397","East","Office Supplies","Storage","1977451798","9","0.2","3245301049515663.90"
"ORD-398","06/07/2024","06/08/2024","Standard Class","CUST-398","Customer 398","Consumer","United States","City398","State398","10398","South","Office Supplies","Binders","220178226","6","0.4","56787348371528620.10"
"ORD-399","09/26/2025","09/30/2025","Standard Class","CUST-399","Customer 399","Consumer","United States","City399","State399","10399","East","Technology","Accessories","526716984","6","0.3","73216050332941282.8"
"ORD-400","06/07/2025","06/08/2025","Standard Class","CUST-400","Customer 400","Consumer","United States","City400","State400","10400","East","Furniture","Chairs","678203611","1","0","80112482251114941.2"
"ORD-401","11/10/2025","11/11/2025","Standard Class","CUST-401","Customer 401","Consumer","United States","City401","State401","10401","Central","Technology","Phones","38241245","9","0.5","10170865149264523.25"
"ORD-402","02/22/2025","02/27/2025","Standard Class","CUST-402","Customer 402","Consumer","United States","City402","State402","10402","Central","Technology","Accessories","737213932","7","0.1","144765649849897339.00"
"ORD-403","04/26/2024","04/27/2024","Standard Class","CUST-403","Customer 403","Consumer","United States","City403","State403","10403","West","Technology","Copiers","1183952972","7","0.2","294367638937093198.4"
"ORD-404","11/06/2024","11/09/2024","Standard Class","CUST-404","Customer 404","Consumer","United States","City404","State404","10404","East","Office Supplies","Storage","662209331","8","0","102811306108474612.6"
"ORD-405","03/01/2025","03/05/2025","Standard Class","CUST-405","Customer 405","Consumer","United States","City405","State405","10405","South","Furniture","Bookcases","120295006","1","0.4","1619647618134243.4"
"ORD-406","11/12/2025","11/13/2025","Standard Class","CUST-406","Customer 406","Consumer","United States","City406","State406","10406","East","Office Supplies","Art","1053085631","1","0.2","87002045524713289.25"
"ORD-407","12/18/2024","12/21/2024","Standard Class","CUST-407","Customer 407","Consumer","United States","City407","State407","10407","Central","Furniture","Chairs","497728991","9","0.5","24837308244103079.45"
"ORD-408","08/12/2024","08/15/2024","Standard Class","CUST-408","Customer 408","Consumer","United States","City408","State408","10408","South","Technology","Accessories","1677443979","4","0.1","434664429817246567.25"
"ORD-409","08/21/2024","08/22/2024","Standard Class","CUST-409","Customer 409","Consumer","United States","City409","State409","10409","South","Office Supplies","Envelopes","895890670","6","0.1","98899674127445359.0"
"ORD-410","11/20/2024","11/24/2024","Standard Class","CUST-410","Customer 410","Consumer","United States","City410","State410","10410","West","Technology","Machines","1362756423","5","0.4","272929100778013814.3"
"ORD-411","08/15/2025","08/16/2025","Standard Class","CUST-411","Customer 411","Consumer","United States","City411","State411","10411","South","Furniture","Furnishings","714413748","5","0.4","69628751843495832.20"
"ORD-412","01/15/2025","01/20/2025","Standard Class","CUST-412","Customer 412","Consumer","United States","City412","State412","10412","West","Technology","Accessories","991352545","8","0.2","17768316306672058.5"
"ORD-413","05/15/2024","05/20/2024","Standard Class","CUST-413","Customer 413","Consumer","United States","City413","State413","10413","South","Furniture","Chairs","2145669890","3","0.1","13477310798678125.50"
"ORD-414","06/18/2024","06/24/2024","Standard Class","CUST-414","Customer 414","Consumer","United States","City414","State414","10414","West","Furniture","Furnishings","1594092727","1","0.4","502110166070197474.3"
"ORD-415","03/30/2025","04/04/2025","Standard Class","CUST-415","Customer 415","Consumer","United States","City415","State415","10415","East","Furniture","Furnishings","215247764","8","0.5","42700130094775621.40"
"ORD-416","09/14/2024","09/17/2024","Standard Class","CUST-416","Customer 416","Consumer","United States","City416","State416","10416","East","Furniture","Bookcases","309424998","9","0.2","77046381544644093.10"
"ORD-417","09/11/2025","09/12/2025","Standard Class","CUST-417","Customer 417","Consumer","United States","City417","State417","10417","South","Technology","Copiers","763106253","1","0.4","11098644624680504.75"
"ORD-418","11/24/2025","11/28/2025","Standard Class","CUST-418","Customer 418","Consumer","United States","City418","State418","10418","Central","Office Supplies","Art","103108685","2","0.2","22695036379727758.25"
"ORD-419","08/10/2024","08/16/2024","Standard Class","CUST-419","Customer 419","Consumer","United States","City419","State419","10419","Central","Technology","Machines","488596911","9","0.5","137321232645540097.6"
"ORD-420","11/11/2025","11/15/2025","Standard Class","CUST-420","Customer 420","Consumer","United States","City420","State420","10420","West","Office Supplies","Binders","74154909","4","0.2","4304004777070386.7"
"ORD-421","02/28/2024","03/05/2024","Standard Class","CUST-421","Customer 421","Consumer","United States","City421","State421","10421","West","Technology","Copiers","1624291419","7","0.2","254455339097924247.1"
"ORD-422","04/21/2024","04/26/2024","Standard Class","CUST-422","Customer 422","Consumer","United States","City422","State422","10422","South","Office Supplies","Storage","1865696340","2","0.1","34533497828322122.0"
"ORD-423","12/18/2024","12/21/2024","Standard Class","CUST-423","Customer 423","Consumer","United States","City423","State423","10423","Central","Furniture","Tables","1831327381","8","0.5","192533096110703906.4"
"ORD-424","06/17/2024","06/19/2024","Standard Class","CUST-424","Customer 424","Consumer","United States","City424","State424","10424","Central","Furniture","Furnishings","263635380","3","0.4","481536928816916.0"
"ORD-425","09/29/2025","10/03/2025","Standard Class","CUST-425","Customer 425","Consumer","United States","City425","State425","10425","South","Furniture","Furnishings","480177185","4","0.3","147872232136246363.75"
"ORD-426","10/06/2025","10/11/2025","Standard Class","CUST-426","Customer 426","Consumer","United States","City426","State426","10426","South","Furniture","Bookcases","1159570676","7","0.2","48578807781467999.00"
"ORD-427","08/14/2025","08/20/2025","Standard Class","CUST-427","Customer 427","Consumer","United States","City427","State427","10427","Central","Office Supplies","Paper","1066197349","8","0","154570406048920423.1"
"ORD-428","12/14/2024","12/17/2024","Standard Class","CUST-428","Customer 428","Consumer","United States","City428","State428","10428","West","Furniture","Chairs","207418653","5","0.3","9536509903533887.85"
"ORD-429","08/11/2025","08/16/2025","Standard Class","CUST-429","Customer 429","Consumer","United States","City429","State429","10429","Central","Technology","Phones","1742949627","3","0.4","535724357726093783.3"
"ORD-430","10/26/2024","10/29/2024","Standard Class","CUST-430","Customer 430","Consumer","United States","City430","State430","10430","Central","Office Supplies","Paper","1576671736","3","0.4","462065352992739156.40"
"ORD-431","08/26/2024","08/28/2024","Standard Class","CUST-431","Customer 431","Consumer","United States","City431","State431","10431","East","Technology","Machines","1490050110","4","0.5","460160965600814903.50"
"ORD-432","11/20/2025","11/23/2025","Standard Class","CUST-432","Customer 432","Consumer","United States","City432","State432","10432","East","Technology","Machines","715208751","4","0.1","41892772448246616.35"
"ORD-433","06/24/2024","06/29/2024","Standard Class","CUST-433","Customer 433","Consumer","United States","City433","State433","10433","East","Technology","Accessories","64334638","6","0.3","13207157263897116.50"
"ORD-434","08/09/2024","08/14/2024","Standard Class","CUST-434","Customer 434","Consumer","United States","City434","State434","10434","Central","Furniture","Furnishings","478554870","2","0.3","3955104131161975.50"
"ORD-435","03/20/2025","03/24/2025","Standard Class","CUST-435","Customer 435","Consumer","United States","City435","State435","10435","Central","Office Supplies","Paper","713430098","3","0","143898421067651974.6"
"ORD-436","09/19/2025","09/24/2025","Standard Class","CUST-436","Customer 436","Consumer","United States","City436","State436","10436","East","Furniture","Furnishings","1540020851","5","0.2","455116065720780666.5"
"ORD-437","05/12/2024","05/13/2024","Standard Class","CUST-437","Customer 437","Consumer","United States","City437","State437","10437","South","Furniture","Furnishings","201307307","1","0.4","22951266734074528.05"
"ORD-438","08/20/2025","08/22/2025","Standard Class","CUST-438","Customer 438","Consumer","United States","City438","State438","10438","Central","Technology","Accessories","357991623","4","0.5","72489830118480724.45"
"ORD-439","10/10/2024","10/11/2024","Standard Class","CUST-439","Customer 439","Consumer","United States","City439","State439","10439","West","Office Supplies","Paper","1430336980","1","0.4","449738608203184249.00"
"ORD-440","02/13/2025","02/16/2025","Standard Class","CUST-440","Customer 440","Consumer","United States","City440","State440","10440","Central","Furniture","Chairs","1184342622","4","0.2","172758983420993383.90"
"ORD-441","12/10/2024","12/16/2024","Standard Class","CUST-441","Customer 441","Consumer","United States","City441","State441","10441","South","Technology","Machines","2076895087","2","0.4","269508377051856316.15"
"ORD-442","08/13/2025","08/15/2025","Standard Class","CUST-442","Customer 442","Consumer","United States","City442","State442","10442","Central","Technology","Accessories","595208075","2","0.4","107448946479846855.0"
"ORD-443","08/18/2024","08/24/2024","Standard Class","CUST-443","Customer 443","Consumer","United States","City443","State443","10443","South","Technology","Accessories","2087562935","2","0.3","641700385994013788.5"
"ORD-444","02/28/2024","03/04/2024","Standard Class","CUST-444","Customer 444","Consumer","United States","City444","State444","10444","East","Furniture","Chairs","1457152404","1","0.5","310291278292126249.00"
"ORD-445","07/14/2024","07/16/2024","Standard Class","CUST-445","Customer 445","Consumer","United States","City445","State445","10445","East","Office Supplies","Storage","865065098","3","0.3","221802117199760701.90"
"ORD-446","12/17/2024","12/19/2024","Standard Class","CUST-446","Customer 446","Consumer","United States","City446","State446","10446","South","Furniture","Chairs","257577385","8","0.5","53477234647040768.25"
"ORD-447","12/21/2024","12/24/2024","Standard Class","CUST-447","Customer 447","Consumer","United States","City447","State447","10447","East","Office Supplies","Art","1487533370","8","0.2","64924260496214673.50"
"ORD-448","02/15/2025","02/20/2025","Standard Class","CUST-448","Customer 448","Consumer","United States","City448","State448","10448","East","Technology","Phones","853363578","5","0.5","205178874749375123.8"
"ORD-449","10/05/2025","10/07/2025","Standard Class","CUST-449","Customer 449","Consumer","United States","City449","State449","10449","South","Office Supplies","Art","117808186","4","0.2","13509804630055427.4"
"ORD-450","12/05/2024","12/11/2024","Standard Class","CUST-450","Customer 450","Consumer","United States","City450","State450","10450","East","Office Supplies","Binders","192431297","5","0.5","46266392363288075.6"
"ORD-451","10/10/2025","10/12/2025","Standard Class","CUST-451","Customer 451","Consumer","United States","City451","State451","10451","South","Office Supplies","Binders","1710105550","3","0.1","264166023538014880.0"
"ORD-452","01/23/2025","01/28/2025","Standard Class","CUST-452","Customer 452","Consumer","United States","City452","State452","10452","West","Furniture","Tables","707277946","1","0.4","149179930927259399.2"
"ORD-453","03/26/2025","03/29/2025","Standard Class","CUST-453","Customer 453","Consumer","United States","City453","State453","10453","Central","Office Supplies","Storage","1282937531","5","0.3","398617537569885610.15"
"ORD-454","08/19/2025","08/23/2025","Standard Class","CUST-454","Customer 454","Consumer","United States","City454","State454","10454","Central","Furniture","Chairs","170430998","7","0.1","51649995106245849.6"
"ORD-455","10/28/2025","10/29/2025","Standard Class","CUST-455","Customer 455","Consumer","United States","City455","State455","10455","East","Furniture","Tables","176270277","7","0.5","44579294511523324.75"
"ORD-456","10/05/2025","10/07/2025","Standard Class","CUST-456","Customer 456","Consumer","United States","City456","State456","10456","South","Office Supplies","Binders","475043493","6","0.2","152258500719245154.55"
"ORD-457","06/24/2025","06/28/2025","Standard Class","CUST-457","Customer 457","Consumer","United States","City457","State457","10457","East","Furniture","Bookcases","732930969","5","0.5","204085863380025811.9"
"ORD-458","03/17/2025","03/22/2025","Standard Class","CUST-458","Customer 458","Consumer","United States","City458","State458","10458","East","Office Supplies","Binders","1741279133","6","0.2","554992835814394522.4"
"ORD-459","09/17/2025","09/20/2025","Standard Class","CUST-459","Customer 459","Consumer","United States","City459","State459","10459","South","Furniture","Furnishings","1638861428","9","0.1","29071944129365926.8"
"ORD-460","06/28/2025","07/04/2025","Standard Class","CUST-460","Customer 460","Consumer","United States","City460","State460","10460","South","Furniture","Tables","352382025","7","0.5","54777502101100723.75"
"ORD-461","04/21/2025","04/26/2025","Standard Class","CUST-461","Customer 461","Consumer","United States","City461","State461","10461","West","Office Supplies","Storage","1916434929","3","0.1","31496204361097196.15"
"ORD-462","06/09/2024","06/14/2024","Standard Class","CUST-462","Customer 462","Consumer","United States","City462","State462","10462","East","Office Supplies","Envelopes","1992035229","8","0.3","58545337490890037.1"
"ORD-463","04/21/2025","04/24/2025","Standard Class","CUST-463","Customer 463","Consumer","United States","City463","State463","10463","South","Office Supplies","Storage","428849142","3","0.5","88990321700375077.30"
"ORD-464","10/06/2025","10/11/2025","Standard Class","CUST-464","Customer 464","Consumer","United States","City464","State464","10464","Central","Office Supplies","Binders","1364654621","4","0.4","433366179604521111.45"
"ORD-465","03/16/2024","03/19/2024","Standard Class","CUST-465","Customer 465","Consumer","United States","City465","State465","10465","West","Technology","Accessories","90712360","3","0.2","25003909808214588.0"
"ORD-466","08/27/2024","09/01/2024","Standard Class","CUST-466","Customer 466","Consumer","United States","City466","State466","10466","West","Furniture","Chairs","2066152017","8","0.2","265768579804739020.6"
"ORD-467","04/17/2025","04/20/2025","Standard Class","CUST-467","Customer 467","Consumer","United States","City467","State467","10467","West","Office Supplies","Art","1608808369","6","0.3","282027991070864409.8"
"ORD-468","04/19/2024","04/21/2024","Standard Class","CUST-468","Customer 468","Consumer","United States","City468","State468","10468","East","Office Supplies","Art","347194492","1","0.3","91398166348952352.20"
"ORD-469","08/30/2025","08/31/2025","Standard Class","CUST-469","Customer 469","Consumer","United States","City469","State469","10469","Central","Technology","Machines","2078749650","5","0.2","274637386210994027.50"
"ORD-470","01/29/2024","01/31/2024","Standard Class","CUST-470","Customer 470","Consumer","United States","City470","State470","10470","South","Furniture","Chairs","1739895953","3","0.2","12808231965732606.65"
